index;periode;session_start_time;session_end_time;consumption_kw;charging_start_time;charging_end_time;session_duration;charging_duration;max_power_kW
613;Autres;2023-11-09 08:02:00;2023-11-09 19:49:00;35,878;2023-11-09 08:02:00;2023-11-09 13:14:00;707;312;7,3
614;Autres;2023-11-09 12:45:00;2023-11-09 18:10:00;12,606;2023-11-09 12:45:00;2023-11-09 16:41:00;326;236;3,6
615;Autres;2023-11-09 08:51:00;2023-11-09 13:35:00;15,104;2023-11-09 08:51:00;2023-11-09 13:35:00;284;284;3,5
616;Autres;2023-11-09 09:19:00;2023-11-09 12:39:00;7,191;2023-11-09 09:19:00;2023-11-09 10:24:00;201;65;7,6
617;Autres;2023-11-09 11:24:00;2023-11-09 11:43:00;1,064;2023-11-09 11:24:00;2023-11-09 11:43:00;20;20;3,4
618;Autres;2023-11-08 08:28:00;2023-11-08 18:35:00;50,126;2023-11-08 08:28:00;2023-11-08 15:17:00;607;409;7,8
619;Autres;2023-11-08 11:36:00;2023-11-08 17:17:00;8,251;2023-11-08 11:36:00;2023-11-08 15:05:00;341;209;2,5
620;Autres;2023-11-08 08:42:00;2023-11-08 12:18:00;12,118;2023-11-08 08:42:00;2023-11-08 12:18:00;216;216;3,5
621;Autres;2023-11-08 08:52:00;2023-11-08 12:07:00;19,464;2023-11-08 08:53:00;2023-11-08 11:29:00;195;157;7,9
622;Autres;2023-11-08 08:11:00;2023-11-08 11:50:00;4,496;2023-11-08 08:11:00;2023-11-08 11:12:00;219;181;1,6
623;Autres;2023-11-07 20:03:00;2023-11-07 21:50:00;6,013;2023-11-07 20:03:00;2023-11-07 21:50:00;108;108;3,5
624;Autres;2023-11-07 09:07:00;2023-11-07 18:12:00;17,56;2023-11-07 09:07:00;2023-11-07 11:47:00;546;161;7,1
625;Autres;2023-11-07 12:44:00;2023-11-07 18:07:00;34,047;2023-11-07 12:44:00;2023-11-07 18:07:00;323;323;6,4
626;Autres;2023-11-07 14:21:00;2023-11-07 17:44:00;18,479;2023-11-07 14:21:00;2023-11-07 17:09:00;203;168;7,2
627;Autres;2023-11-07 07:50:00;2023-11-07 17:24:00;32,649;2023-11-07 07:50:00;2023-11-07 12:41:00;574;292;7,5
628;Autres;2023-11-07 08:45:00;2023-11-07 17:12:00;10,704;2023-11-07 08:45:00;2023-11-07 15:12:00;507;387;3,5
629;Autres;2023-11-07 09:00:00;2023-11-07 15:06:00;17,046;2023-11-07 09:00:00;2023-11-07 14:52:00;366;352;3,5
630;Autres;2023-11-07 10:15:00;2023-11-07 13:59:00;14,959;2023-11-07 10:15:00;2023-11-07 12:55:00;224;160;7
631;Autres;2023-11-06 13:07:00;2023-11-06 19:32:00;46,156;2023-11-06 13:07:00;2023-11-06 19:32:00;386;386;7,4
632;Autres;2023-11-06 08:34:00;2023-11-06 17:29:00;13,06;2023-11-06 08:34:00;2023-11-06 15:44:00;536;430;3,5
633;Autres;2023-11-06 13:43:00;2023-11-06 16:40:00;21,964;2023-11-06 13:43:00;2023-11-06 16:40:00;178;178;7,5
634;Autres;2023-11-06 10:25:00;2023-11-06 16:11:00;28,946;2023-11-06 10:25:00;2023-11-06 14:35:00;347;250;7,7
635;Autres;2023-11-06 09:26:00;2023-11-06 13:39:00;32,239;2023-11-06 09:26:00;2023-11-06 13:39:00;254;254;7,7
636;Autres;2023-11-06 12:04:00;2023-11-06 13:09:00;7,48;2023-11-06 12:04:00;2023-11-06 13:09:00;66;66;6,9
637;Autres;2023-11-03 11:03:00;2023-11-03 18:59:00;8,365;2023-11-03 11:03:00;2023-11-03 13:50:00;477;168;3,4
638;Autres;2023-11-03 08:14:00;2023-11-03 08:36:00;2,334;2023-11-03 08:14:00;2023-11-03 08:36:00;22;22;6,6
639;Autres;2023-11-02 10:54:00;2023-11-02 19:11:00;8,9;2023-11-02 10:54:00;2023-11-02 13:58:00;497;184;3,4
640;Autres;2023-11-02 13:53:00;2023-11-02 18:10:00;30,545;2023-11-02 13:53:00;2023-11-02 18:10:00;258;258;7,4
641;Autres;2023-11-01 07:02:00;2023-11-02 17:03:00;42,705;2023-11-01 07:02:00;2023-11-01 13:24:00;2041;382;7,1
642;Autres;2023-11-02 05:50:00;2023-11-02 16:23:00;15,134;2023-11-02 05:50:00;2023-11-02 08:28:00;634;159;7,2
643;Autres;2023-11-02 09:49:00;2023-11-02 13:43:00;28,447;2023-11-02 09:49:00;2023-11-02 13:43:00;234;234;7,4
644;Autres;2023-10-31 08:13:00;2023-10-31 17:14:00;31,017;2023-10-31 08:13:00;2023-10-31 13:31:00;541;318;6,6
645;Autres;2023-10-30 12:16:00;2023-10-30 18:51:00;8,713;2023-10-30 12:16:00;2023-10-30 15:12:00;395;177;3,4
646;Autres;2023-10-30 08:59:00;2023-10-30 18:29:00;34,372;2023-10-30 08:59:00;2023-10-30 16:13:00;571;434;5,1
647;Autres;2023-10-30 09:19:00;2023-10-30 17:39:00;49,919;2023-10-30 09:19:00;2023-10-30 15:54:00;501;395;7,7
648;Autres;2023-10-29 14:57:00;2023-10-29 17:36:00;18,91;2023-10-29 14:57:00;2023-10-29 17:36:00;160;159;7,2
649;Autres;2023-10-27 07:53:00;2023-10-27 19:48:00;9,067;2023-10-27 07:53:00;2023-10-27 19:48:00;715;715;7,3
650;Autres;2023-10-27 07:17:00;2023-10-27 17:37:00;55,311;2023-10-27 07:17:00;2023-10-27 15:34:00;620;497;7,2
651;Autres;2023-10-25 09:33:00;2023-10-27 16:43:00;37,237;2023-10-25 09:33:00;2023-10-25 14:33:00;3310;301;7,7
652;Autres;2023-10-27 09:42:00;2023-10-27 16:26:00;48,521;2023-10-27 09:42:00;2023-10-27 16:19:00;405;397;7,7
653;Autres;2023-10-27 06:45:00;2023-10-27 15:49:00;15,185;2023-10-27 06:45:00;2023-10-27 09:23:00;544;159;7,3
654;Autres;2023-10-27 08:12:00;2023-10-27 14:46:00;30,966;2023-10-27 08:12:00;2023-10-27 13:31:00;394;319;6,6
655;Autres;2023-10-27 08:35:00;2023-10-27 14:33:00;9,935;2023-10-27 08:36:00;2023-10-27 12:21:00;358;226;3,6
656;Autres;2023-10-27 09:00:00;2023-10-27 14:14:00;3,667;2023-10-27 09:00:00;2023-10-27 10:32:00;314;93;2,4
657;Autres;2023-10-27 07:29:00;2023-10-27 12:07:00;4,579;2023-10-27 07:29:00;2023-10-27 10:29:00;279;181;1,6
658;Autres;2023-10-26 08:11:00;2023-10-26 19:50:00;32,716;2023-10-26 08:11:00;2023-10-26 19:50:00;699;699;7,5
659;Autres;2023-10-26 11:17:00;2023-10-26 19:32:00;8,843;2023-10-26 11:18:00;2023-10-26 14:20:00;495;183;3,3
660;Autres;2023-10-26 11:10:00;2023-10-26 18:17:00;52,474;2023-10-26 11:10:00;2023-10-26 18:17:00;428;428;7,6
661;Autres;2023-10-26 14:10:00;2023-10-26 17:23:00;3,525;2023-10-26 14:10:00;2023-10-26 15:39:00;193;90;2,4
662;Autres;2023-10-26 14:04:00;2023-10-26 17:13:00;12,378;2023-10-26 14:04:00;2023-10-26 16:08:00;190;125;7,2
663;Autres;2023-10-26 08:28:00;2023-10-26 11:41:00;23,314;2023-10-26 08:28:00;2023-10-26 11:41:00;194;194;7,5
664;Autres;2023-10-25 11:53:00;2023-10-25 19:40:00;9,05;2023-10-25 11:53:00;2023-10-25 14:59:00;467;186;3,4
665;Autres;2023-10-25 08:18:00;2023-10-25 17:27:00;40,388;2023-10-25 08:18:00;2023-10-23 18:49:00;549;-2249;3,7
666;Autres;2023-10-25 08:52:00;2023-10-25 16:03:00;6,13;2023-10-25 08:52:00;2023-10-25 11:26:00;432;155;2,5
667;Autres;2023-10-25 06:30:00;2023-10-25 14:13:00;14,307;2023-10-25 06:30:00;2023-10-25 14:13:00;464;464;2
668;Autres;2023-10-25 09:20:00;2023-10-25 12:22:00;10,368;2023-10-25 09:20:00;2023-10-25 12:22:00;182;182;3,6
669;Autres;2023-10-25 10:07:00;2023-10-25 11:16:00;8,382;2023-10-25 10:07:00;2023-10-20 17:47:00;70;-6739;3,8
670;Autres;2023-10-23 08:27:00;2023-10-23 17:12:00;25,001;2023-10-23 08:27:00;2023-10-20 12:17:00;526;-4089;6,6
671;Autres;2023-10-23 08:40:00;2023-10-23 17:11:00;26,659;2023-10-23 08:40:00;2023-10-23 17:11:00;511;511;3,3
672;Autres;2023-10-23 08:16:00;2023-10-23 16:58:00;13,043;2023-10-23 08:16:00;2023-10-23 16:58:00;523;523;1,5
673;Autres;2023-10-20 12:57:00;2023-10-20 17:47:00;34,973;2023-10-20 12:57:00;2023-10-20 17:47:00;290;290;7,3
674;Autres;2023-10-20 08:46:00;2023-10-20 16:54:00;30,523;2023-10-20 08:46:00;2023-10-20 13:07:00;488;262;7,9
675;Autres;2023-10-20 08:32:00;2023-10-20 16:47:00;13,144;2023-10-20 08:32:00;2023-10-20 12:37:00;495;245;3,5
676;Autres;2023-10-20 10:51:00;2023-10-20 15:21:00;3,542;2023-10-20 10:51:00;2023-10-20 12:20:00;270;90;2,5
677;Autres;2023-10-20 06:53:00;2023-10-20 13:22:00;12,046;2023-10-20 06:53:00;2023-10-20 13:21:00;389;388;2
678;Autres;2023-10-20 08:54:00;2023-10-20 13:14:00;13,809;2023-10-20 08:55:00;2023-10-20 13:14:00;260;260;3,5
679;Autres;2023-10-20 12:10:00;2023-10-20 13:11:00;7,051;2023-10-20 12:10:00;2023-10-20 13:11:00;62;62;6,9
680;Autres;2023-10-20 08:25:00;2023-10-20 12:37:00;3,328;2023-10-20 08:25:00;2023-10-20 10:35:00;252;131;1,6
681;Autres;2023-10-19 18:32:00;2023-10-20 07:59:00;38,794;2023-10-19 18:32:00;2023-10-19 23:42:00;808;310;7,6
682;Autres;2023-10-19 08:51:00;2023-10-19 18:49:00;8,18;2023-10-19 08:51:00;2023-10-19 12:17:00;599;207;2,5
683;Autres;2023-10-19 09:34:00;2023-10-19 17:40:00;13,174;2023-10-19 09:34:00;2023-10-19 16:44:00;487;430;3,5
684;Autres;2023-10-19 08:28:00;2023-10-19 12:08:00;1,502;2023-10-19 08:28:00;2023-10-19 09:28:00;220;61;1,5
685;Autres;2023-10-19 08:48:00;2023-10-19 11:50:00;9,599;2023-10-19 08:48:00;2023-10-19 11:50:00;183;183;3,5
686;Autres;2023-10-18 14:55:00;2023-10-18 18:31:00;22,327;2023-10-18 14:56:00;2023-10-18 18:17:00;216;202;7
687;Autres;2023-10-18 11:18:00;2023-10-18 17:50:00;6,519;2023-10-18 11:18:00;2023-10-18 13:40:00;393;143;3,4
688;Autres;2023-10-18 11:59:00;2023-10-18 17:44:00;28,666;2023-10-18 11:59:00;2023-10-18 16:58:00;346;300;6,6
689;Autres;2023-10-18 09:10:00;2023-10-18 12:28:00;9,328;2023-10-18 09:10:00;2023-10-18 12:10:00;199;180;3,5
690;Autres;2023-10-18 08:25:00;2023-10-18 11:33:00;4,151;2023-10-18 08:25:00;2023-10-18 11:10:00;188;166;1,6
691;Autres;2023-10-17 23:49:00;2023-10-18 08:14:00;9,763;2023-10-17 23:49:00;2023-10-18 03:23:00;506;214;3,4
692;Autres;2023-10-17 08:51:00;2023-10-17 22:01:00;10,034;2023-10-17 08:51:00;2023-10-17 16:30:00;790;460;3,5
693;Autres;2023-10-17 10:59:00;2023-10-17 19:49:00;6,473;2023-10-17 10:59:00;2023-10-17 13:10:00;531;132;3,4
694;Autres;2023-10-17 09:04:00;2023-10-17 18:31:00;18,369;2023-10-17 09:04:00;2023-10-17 11:52:00;567;168;7,3
695;Autres;2023-10-17 09:33:00;2023-10-17 17:35:00;55,095;2023-10-17 09:33:00;2023-10-17 17:00:00;483;448;7,6
696;Autres;2023-10-17 08:38:00;2023-10-17 17:14:00;31,789;2023-10-17 08:38:00;2023-10-17 13:23:00;516;285;7,5
697;Autres;2023-10-17 09:47:00;2023-10-17 15:55:00;12,129;2023-10-17 09:47:00;2023-10-17 15:55:00;369;369;0
698;Autres;2023-10-16 21:24:00;2023-10-17 07:14:00;37,627;2023-10-16 21:25:00;2023-10-17 02:22:00;590;298;7,7
699;Autres;2023-10-16 09:31:00;2023-10-16 17:59:00;13,103;2023-10-16 09:31:00;2023-10-16 16:44:00;508;433;3,5
700;Autres;2023-10-16 12:12:00;2023-10-16 13:25:00;8,837;2023-10-16 12:12:00;2023-10-16 13:25:00;73;73;7,3
701;Autres;2023-10-16 12:09:00;2023-10-16 13:11:00;7,183;2023-10-16 12:09:00;2023-10-16 13:11:00;62;62;7
702;Autres;2023-10-16 08:28:00;2023-10-16 12:22:00;4,544;2023-10-16 08:28:00;2023-10-16 11:28:00;234;181;1,6
703;Autres;2023-10-16 09:19:00;2023-10-16 12:08:00;17,686;2023-10-16 09:19:00;2023-10-16 11:44:00;170;146;7,7
704;Autres;2023-10-15 09:02:00;2023-10-15 12:12:00;10,422;2023-10-15 09:02:00;2023-10-15 12:12:00;191;191;3,4
705;Autres;2023-10-14 14:23:00;2023-10-14 21:38:00;38,468;2023-10-14 14:23:00;2023-10-14 20:32:00;436;370;7,1
706;Autres;2023-10-13 22:05:00;2023-10-14 10:14:00;44,451;2023-10-13 22:05:00;2023-10-14 03:59:00;730;354;7,9
707;Autres;2023-10-13 08:05:00;2023-10-13 19:32:00;7,355;2023-10-13 08:05:00;2023-10-13 09:14:00;688;70;7,3
708;Autres;2023-10-13 12:03:00;2023-10-13 17:14:00;19,861;2023-10-13 12:03:00;2023-10-13 15:02:00;311;179;7,3
709;Autres;2023-10-13 09:08:00;2023-10-13 16:30:00;11,914;2023-10-13 09:08:00;2023-10-13 15:55:00;442;407;3,5
710;Autres;2023-10-13 09:02:00;2023-10-13 16:05:00;4,192;2023-10-13 09:02:00;2023-10-13 10:48:00;423;106;2,5
711;Autres;2023-10-13 08:49:00;2023-10-13 13:25:00;17,906;2023-10-13 08:49:00;2023-10-13 12:07:00;277;199;6,6
712;Autres;2023-10-13 08:24:00;2023-10-13 12:07:00;3,877;2023-10-13 08:24:00;2023-10-13 10:59:00;224;156;1,6
713;Autres;2023-10-13 08:41:00;2023-10-13 11:34:00;9,162;2023-10-13 08:41:00;2023-10-13 11:34:00;173;173;3,5
714;Autres;2023-10-12 14:30:00;2023-10-12 19:54:00;30,326;2023-10-12 14:30:00;2023-10-12 18:51:00;325;262;7,3
715;Autres;2023-10-12 12:05:00;2023-10-12 18:26:00;9,025;2023-10-12 12:05:00;2023-10-12 15:24:00;382;199;3,6
716;Autres;2023-10-12 09:32:00;2023-10-12 18:11:00;11,796;2023-10-12 09:32:00;2023-10-12 16:16:00;520;405;3,5
717;Autres;2023-10-12 10:40:00;2023-10-12 18:07:00;54,273;2023-10-12 10:40:00;2023-10-12 18:07:00;448;448;7,6
718;Autres;2023-10-12 08:16:00;2023-10-12 17:07:00;3,318;2023-10-12 08:16:00;2023-10-12 09:40:00;532;84;2,5
719;Autres;2023-10-12 09:27:00;2023-10-12 15:17:00;12,739;2023-10-12 09:27:00;2023-10-12 11:17:00;350;110;7,4
720;Autres;2023-10-12 11:43:00;2023-10-12 14:37:00;19,269;2023-10-12 11:43:00;2023-10-12 14:37:00;175;175;6,9
721;Autres;2023-10-12 08:56:00;2023-10-12 12:43:00;17,893;2023-10-12 08:56:00;2023-10-12 11:39:00;227;163;7,3
722;Autres;2023-10-12 08:53:00;2023-10-12 11:47:00;9,168;2023-10-12 08:53:00;2023-10-12 11:47:00;175;175;3,4
723;Autres;2023-10-12 09:33:00;2023-10-12 09:43:00;1,142;2023-10-12 09:33:00;2023-10-12 09:43:00;11;11;7
724;Autres;2023-10-11 08:57:00;2023-10-11 18:49:00;55,782;2023-10-11 08:57:00;2023-10-11 16:29:00;592;452;7,8
725;Autres;2023-10-11 09:31:00;2023-10-11 17:06:00;10,853;2023-10-11 09:31:00;2023-10-11 15:41:00;456;371;1,9
726;Autres;2023-10-11 08:41:00;2023-10-11 12:39:00;5,506;2023-10-11 08:41:00;2023-10-11 10:59:00;239;139;2,5
727;Autres;2023-10-11 09:12:00;2023-10-11 12:14:00;8,103;2023-10-11 09:12:00;2023-10-11 11:49:00;182;157;3,5
728;Autres;2023-10-10 18:50:00;2023-10-10 22:15:00;10,444;2023-10-10 18:50:00;2023-10-10 22:08:00;205;198;3,5
729;Autres;2023-10-10 18:53:00;2023-10-10 20:59:00;6,855;2023-10-10 18:53:00;2023-10-10 20:59:00;127;127;3,4
730;Autres;2023-10-10 12:13:00;2023-10-10 18:47:00;9,351;2023-10-10 12:13:00;2023-10-10 15:34:00;394;201;3,6
731;Autres;2023-10-10 16:30:00;2023-10-10 18:22:00;4,395;2023-10-10 16:30:00;2023-10-10 18:21:00;113;111;2,5
732;Autres;2023-10-09 07:12:00;2023-10-10 17:47:00;22,904;2023-10-09 07:12:00;2023-10-09 10:39:00;2075;208;7,2
733;Autres;2023-10-10 08:43:00;2023-10-10 17:22:00;10,81;2023-10-10 08:43:00;2023-10-10 15:11:00;519;388;3,6
734;Autres;2023-10-10 10:46:00;2023-10-10 17:08:00;11,093;2023-10-10 10:47:00;2023-10-10 17:08:00;382;382;1,8
735;Autres;2023-10-10 07:21:00;2023-10-10 12:03:00;4,112;2023-10-10 07:21:00;2023-10-10 10:06:00;283;166;1,6
736;Autres;2023-10-09 11:26:00;2023-10-09 18:22:00;9,502;2023-10-09 11:26:00;2023-10-09 14:49:00;416;204;3,6
737;Autres;2023-10-09 09:18:00;2023-10-09 17:54:00;52,755;2023-10-09 09:18:00;2023-10-09 16:17:00;517;420;7,7
738;Autres;2023-10-09 09:32:00;2023-10-09 16:39:00;13,013;2023-10-09 09:32:00;2023-10-09 13:34:00;428;243;3,6
739;Autres;2023-10-09 12:08:00;2023-10-09 13:08:00;6,851;2023-10-09 12:08:00;2023-10-09 13:08:00;61;61;10,7
740;Autres;2023-10-08 10:37:00;2023-10-08 17:27:00;24,355;2023-10-08 10:37:00;2023-10-08 13:52:00;410;195;7,7
741;Autres;2023-10-08 08:48:00;2023-10-08 12:13:00;11,399;2023-10-08 08:48:00;2023-10-08 12:13:00;206;206;3,5
742;Autres;2023-10-06 07:57:00;2023-10-06 19:28:00;22,286;2023-10-06 07:57:00;2023-10-06 11:11:00;691;195;7,3
743;Autres;2023-10-06 12:09:00;2023-10-06 18:27:00;21,292;2023-10-06 12:09:00;2023-10-06 15:21:00;378;192;7,3
744;Autres;2023-10-06 09:28:00;2023-10-06 14:05:00;34,178;2023-10-06 09:28:00;2023-10-06 14:05:00;278;278;7,5
745;Autres;2023-10-06 09:11:00;2023-10-06 12:44:00;11,968;2023-10-06 09:11:00;2023-10-06 12:44:00;214;214;3,5
746;Autres;2023-10-06 07:29:00;2023-10-06 12:15:00;4,477;2023-10-06 07:29:00;2023-10-06 10:29:00;287;181;1,6
747;Autres;2023-10-05 09:01:00;2023-10-05 18:12:00;12,832;2023-10-05 09:01:00;2023-10-05 16:08:00;551;428;3,5
748;Autres;2023-10-05 09:22:00;2023-10-05 17:07:00;14,893;2023-10-05 09:22:00;2023-10-05 11:27:00;466;125;7,6
749;Autres;2023-10-05 13:31:00;2023-10-05 16:03:00;2,92;2023-10-05 13:32:00;2023-10-05 14:47:00;152;76;2,5
750;Autres;2023-10-05 09:42:00;2023-10-05 15:09:00;30,108;2023-10-05 09:42:00;2023-10-05 14:36:00;327;295;7,1
751;Autres;2023-10-05 12:24:00;2023-10-05 14:35:00;7,387;2023-10-05 12:24:00;2023-10-05 14:35:00;131;131;3,4
752;Autres;2023-10-05 08:49:00;2023-10-05 13:19:00;24,125;2023-10-05 08:49:00;2023-10-05 13:19:00;271;271;6,8
753;Autres;2023-10-05 08:29:00;2023-10-05 12:23:00;25,208;2023-10-05 08:29:00;2023-10-05 12:23:00;234;234;6,7
754;Autres;2023-10-05 09:27:00;2023-10-05 12:07:00;19,32;2023-10-05 09:27:00;2023-10-05 12:07:00;161;161;7,6
755;Autres;2023-10-04 18:22:00;2023-10-05 08:02:00;44,575;2023-10-04 18:22:00;2023-10-05 00:13:00;821;352;7,7
756;Autres;2023-10-04 09:03:00;2023-10-04 18:54:00;32,179;2023-10-04 09:03:00;2023-10-04 15:49:00;591;406;5
757;Autres;2023-10-04 07:11:00;2023-10-04 18:25:00;45,813;2023-10-04 07:11:00;2023-10-04 14:04:00;674;414;7,2
758;Autres;2023-10-04 10:39:00;2023-10-04 17:32:00;50,941;2023-10-04 10:39:00;2023-10-04 17:32:00;414;414;7,5
759;Autres;2023-10-04 08:17:00;2023-10-04 16:27:00;4,498;2023-10-04 08:17:00;2023-10-04 10:12:00;490;116;2,5
760;Autres;2023-10-04 09:13:00;2023-10-04 11:22:00;7,387;2023-10-04 09:13:00;2023-10-04 11:22:00;130;130;3,5
761;Autres;2023-10-03 09:10:00;2023-10-03 22:01:00;10,709;2023-10-03 09:10:00;2023-10-03 15:35:00;771;386;3,5
762;Autres;2023-10-03 12:43:00;2023-10-03 18:13:00;28,952;2023-10-03 12:43:00;2023-10-03 17:08:00;330;265;7,2
763;Autres;2023-10-03 12:39:00;2023-10-03 17:59:00;16,58;2023-10-03 12:40:00;2023-10-03 15:09:00;320;150;7,3
764;Autres;2023-10-03 09:19:00;2023-10-03 17:19:00;40,329;2023-10-03 09:19:00;2023-10-03 15:05:00;480;346;7,2
765;Autres;2023-10-03 07:14:00;2023-10-03 17:13:00;37,609;2023-10-03 07:14:00;2023-10-03 14:46:00;600;452;7,7
766;Autres;2023-10-03 10:47:00;2023-10-03 16:07:00;14,767;2023-10-03 10:47:00;2023-10-03 15:40:00;320;294;3,5
767;Autres;2023-10-03 07:28:00;2023-10-03 12:11:00;4,68;2023-10-03 07:28:00;2023-10-03 10:33:00;284;186;1,6
768;Autres;2023-10-02 12:21:00;2023-10-02 19:19:00;9,457;2023-10-02 12:21:00;2023-10-02 15:47:00;418;207;3,6
769;Autres;2023-10-02 09:16:00;2023-10-02 19:00:00;45,504;2023-10-02 09:16:00;2023-10-02 15:18:00;584;362;8
770;Autres;2023-10-02 09:34:00;2023-10-02 17:28:00;13,272;2023-10-02 09:34:00;2023-10-02 16:45:00;474;431;3,5
771;Autres;2023-10-02 10:08:00;2023-10-02 17:24:00;11,808;2023-10-02 10:09:00;2023-10-02 16:54:00;436;405;1,9
772;Autres;2023-10-02 12:08:00;2023-10-02 13:13:00;7,202;2023-10-02 12:08:00;2023-10-02 13:12:00;65;65;7,2
773;Autres;2023-09-29 08:57:00;2023-09-29 19:49:00;39,057;2023-09-29 08:57:00;2023-09-29 14:28:00;653;332;7,3
774;Autres;2023-09-29 12:08:00;2023-09-29 17:05:00;23,335;2023-09-29 12:08:00;2023-09-29 15:35:00;298;207;7,1
775;Autres;2023-09-29 09:04:00;2023-09-29 14:04:00;12,323;2023-09-29 09:04:00;2023-09-29 12:54:00;301;231;3,6
776;Autres;2023-09-29 11:14:00;2023-09-29 13:13:00;3,734;2023-09-29 11:14:00;2023-09-29 12:48:00;120;95;2,5
777;Autres;2023-09-29 08:18:00;2023-09-29 12:39:00;3,448;2023-09-29 08:18:00;2023-09-29 10:33:00;262;136;1,6
778;Autres;2023-09-28 17:25:00;2023-09-29 11:52:00;17,047;2023-09-28 17:25:00;2023-09-28 23:15:00;1107;350;3,4
779;Autres;2023-09-28 11:04:00;2023-09-28 18:16:00;15,92;2023-09-28 11:04:00;2023-09-28 13:29:00;432;145;7,3
780;Autres;2023-09-28 08:45:00;2023-09-28 17:34:00;13,111;2023-09-28 08:45:00;2023-09-28 15:56:00;530;431;3,5
781;Autres;2023-09-28 14:05:00;2023-09-28 17:30:00;24,146;2023-09-28 14:05:00;2023-09-28 17:30:00;205;205;7,4
782;Autres;2023-09-28 14:32:00;2023-09-28 15:54:00;2,856;2023-09-28 14:32:00;2023-09-28 15:44:00;83;73;2,4
783;Autres;2023-09-27 07:11:00;2023-09-28 08:50:00;18,206;2023-09-27 07:11:00;2023-09-27 09:53:00;1540;163;7,2
784;Autres;2023-09-27 12:06:00;2023-09-27 13:57:00;13,92;2023-09-27 12:06:00;2023-09-27 13:56:00;111;111;7,6
785;Autres;2023-09-27 11:37:00;2023-09-27 13:10:00;3,049;2023-09-27 11:37:00;2023-09-27 12:54:00;94;78;2,5
786;Autres;2023-09-27 09:10:00;2023-09-27 12:30:00;9,759;2023-09-27 09:10:00;2023-09-27 12:15:00;201;186;3,6
787;Autres;2023-09-27 08:27:00;2023-09-27 12:10:00;3,901;2023-09-27 08:27:00;2023-09-27 11:02:00;224;156;1,6
788;Autres;2023-09-26 09:05:00;2023-09-26 21:56:00;9,351;2023-09-26 09:05:00;2023-09-26 15:06:00;772;361;3,6
789;Autres;2023-09-26 12:38:00;2023-09-26 17:40:00;19,303;2023-09-26 12:38:00;2023-09-26 15:32:00;303;174;7,3
790;Autres;2023-09-26 13:32:00;2023-09-26 17:29:00;25,977;2023-09-26 13:32:00;2023-09-26 17:29:00;238;238;6,6
791;Autres;2023-09-26 08:31:00;2023-09-26 17:17:00;2,442;2023-09-26 08:31:00;2023-09-26 10:06:00;527;96;1,6
792;Autres;2023-09-26 09:27:00;2023-09-26 17:01:00;56,043;2023-09-26 09:27:00;2023-09-26 17:01:00;454;454;7,7
793;Autres;2023-09-26 09:23:00;2023-09-26 15:45:00;14,519;2023-09-26 09:23:00;2023-09-26 14:00:00;382;277;3,5
794;Autres;2023-09-25 10:22:00;2023-09-25 19:03:00;60,475;2023-09-25 10:22:00;2023-09-25 18:37:00;522;496;7,6
795;Autres;2023-09-25 08:58:00;2023-09-25 18:21:00;17,2;2023-09-25 08:58:00;2023-09-25 11:34:00;564;157;7,1
796;Autres;2023-09-25 10:11:00;2023-09-25 18:01:00;11,834;2023-09-25 10:11:00;2023-09-25 16:59:00;470;409;1,8
797;Autres;2023-09-25 09:09:00;2023-09-25 17:45:00;21,105;2023-09-25 09:09:00;2023-09-25 12:08:00;516;179;7,5
798;Autres;2023-09-25 08:42:00;2023-09-25 17:20:00;32,118;2023-09-25 08:42:00;2023-09-25 15:22:00;518;400;7,3
799;Autres;2023-09-25 09:25:00;2023-09-25 17:10:00;12,994;2023-09-25 09:25:00;2023-09-25 16:33:00;465;428;3,5
800;Autres;2023-09-25 08:47:00;2023-09-25 13:42:00;23,206;2023-09-25 08:47:00;2023-09-25 13:10:00;295;263;6,6
801;Autres;2023-09-23 17:25:00;2023-09-24 12:44:00;46,303;2023-09-23 17:26:00;2023-09-23 23:33:00;1159;368;7,9
802;Autres;2023-09-22 17:19:00;2023-09-23 09:25:00;15,01;2023-09-22 17:19:00;2023-09-22 22:00:00;967;281;3,6
803;Autres;2023-09-22 18:08:00;2023-09-23 07:09:00;47,13;2023-09-22 18:08:00;2023-09-23 01:13:00;781;425;7,2
804;Autres;2023-09-22 08:02:00;2023-09-22 20:07:00;37,34;2023-09-22 08:02:00;2023-09-22 13:23:00;725;321;7,3
805;Autres;2023-09-22 16:27:00;2023-09-22 17:39:00;8,871;2023-09-22 16:27:00;2023-09-22 17:39:00;72;72;7,5
806;Autres;2023-09-22 13:09:00;2023-09-22 17:20:00;13,317;2023-09-22 13:09:00;2023-09-22 17:18:00;252;249;3,6
807;Autres;2023-09-22 12:04:00;2023-09-22 13:06:00;5,339;2023-09-22 12:04:00;2023-09-22 12:59:00;63;55;7
808;Autres;2023-09-22 08:39:00;2023-09-22 12:33:00;6,84;2023-09-22 08:39:00;2023-09-22 11:31:00;235;173;2,5
809;Autres;2023-09-22 08:28:00;2023-09-22 12:25:00;4,928;2023-09-22 08:28:00;2023-09-22 11:43:00;237;196;1,6
810;Autres;2023-09-21 11:30:00;2023-09-21 18:25:00;9,243;2023-09-21 11:30:00;2023-09-21 14:47:00;415;197;3,4
811;Autres;2023-09-21 12:31:00;2023-09-21 16:57:00;22,546;2023-09-21 12:31:00;2023-09-21 15:52:00;267;202;7,6
